FormationDate,ActualFormationDate,Model,SelectionMethod,CorrelationThreshold,WeightingMethod,InitialCapital,FinalValue,NetPnL,TotalReturn,CAGR,AnnualizedVolatility,MaxDrawdown,Sharpe,Sortino,GainLossRatio,WinRate
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.7,alpha_volatility,10000000,86538582.08540815,76538582.08540815,7.70185439945549,0.48367779783497356,0.32200712875627374,-0.3845395450635125,1.4087003886881049,1.8202800692490528,1.0465254601389822,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.7,inverse_volatility,10000000,86419143.52603057,76419143.52603057,7.689697860499868,0.4832996207720175,0.3229083401903711,-0.38466762209086636,1.4048010352199454,1.815324059037667,1.0496190913706072,0.5571112748710391
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.75,equal,10000000,97134084.73183437,87134084.73183437,8.777072664299169,0.5155352456497662,0.32970034617111926,-0.38955443974310655,1.4490327876722984,1.8910655575491138,1.0442578076893316,0.5600589535740604
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.75,alpha,10000000,97239639.07806122,87239639.07806122,8.787898987350275,0.5158411255489015,0.3287826745242239,-0.3894484449076602,1.4528474310116997,1.8966100943233857,1.044274810062015,0.5600589535740604
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.75,alpha_volatility,10000000,86538582.08540815,76538582.08540815,7.70185439945549,0.48367779783497356,0.32200712875627374,-0.3845395450635125,1.4087003886881049,1.8202800692490528,1.0465254601389822,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.75,inverse_volatility,10000000,86419143.52603057,76419143.52603057,7.689697860499868,0.4832996207720175,0.3229083401903711,-0.38466762209086636,1.4048010352199454,1.815324059037667,1.0496190913706072,0.5571112748710391
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.8,equal,10000000,97134084.73183437,87134084.73183437,8.777072664299169,0.5155352456497662,0.32970034617111926,-0.38955443974310655,1.4490327876722984,1.8910655575491138,1.0442578076893316,0.5600589535740604
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.8,alpha,10000000,97239639.07806122,87239639.07806122,8.787898987350275,0.5158411255489015,0.3287826745242239,-0.3894484449076602,1.4528474310116997,1.8966100943233857,1.044274810062015,0.5600589535740604
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.8,alpha_volatility,10000000,86538582.08540815,76538582.08540815,7.70185439945549,0.48367779783497356,0.32200712875627374,-0.3845395450635125,1.4087003886881049,1.8202800692490528,1.0465254601389822,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.8,inverse_volatility,10000000,86419143.52603057,76419143.52603057,7.689697860499868,0.4832996207720175,0.3229083401903711,-0.38466762209086636,1.4048010352199454,1.815324059037667,1.0496190913706072,0.5571112748710391
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.85,equal,10000000,97134084.73183437,87134084.73183437,8.777072664299169,0.5155352456497662,0.32970034617111926,-0.38955443974310655,1.4490327876722984,1.8910655575491138,1.0442578076893316,0.5600589535740604
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.85,alpha,10000000,97239639.07806122,87239639.07806122,8.787898987350275,0.5158411255489015,0.3287826745242239,-0.3894484449076602,1.4528474310116997,1.8966100943233857,1.044274810062015,0.5600589535740604
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.85,alpha_volatility,10000000,86538582.08540815,76538582.08540815,7.70185439945549,0.48367779783497356,0.32200712875627374,-0.3845395450635125,1.4087003886881049,1.8202800692490528,1.0465254601389822,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_12_1,correlation_filtered,0.85,inverse_volatility,10000000,86419143.52603057,76419143.52603057,7.689697860499868,0.4832996207720175,0.3229083401903711,-0.38466762209086636,1.4048010352199454,1.815324059037667,1.0496190913706072,0.5571112748710391
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,top_n,None,equal,10000000,112047113.91937995,102047113.91937995,10.260295579082735,0.5550761226184793,0.31877022193548094,-0.3226710196621482,1.5712607422253095,1.9865844829648394,0.966197834078037,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,top_n,None,alpha,10000000,112542385.47693558,102542385.47693558,10.31088483763609,0.5563477890448447,0.3189456694750541,-0.32444546468577773,1.5731942635579883,1.9888303458077983,0.9635553760618695,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,top_n,None,alpha_volatility,10000000,108287239.39963858,98287239.39963858,9.868377798799985,0.5450628984725587,0.32123887390158273,-0.3151012283027381,1.5409504558379674,1.9368281600230746,0.9729180031729294,0.578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,top_n,None,inverse_volatility,10000000,107806406.45291454,97806406.45291454,9.819342419183258,0.5437893872669997,0.3211351751527513,-0.3133334999249492,1.5387138959147466,1.9333483329685548,0.969681146216439,0.5792188651436994
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,None,equal,10000000,112047113.91937995,102047113.91937995,10.260295579082735,0.5550761226184793,0.31877022193548094,-0.3226710196621482,1.5712607422253095,1.9865844829648394,0.966197834078037,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,None,alpha,10000000,112542385.47693558,102542385.47693558,10.31088483763609,0.5563477890448447,0.3189456694750541,-0.32444546468577773,1.5731942635579883,1.9888303458077983,0.9635553760618695,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,None,alpha_volatility,10000000,108287239.39963858,98287239.39963858,9.868377798799985,0.5450628984725587,0.32123887390158273,-0.3151012283027381,1.5409504558379674,1.9368281600230746,0.9729180031729294,0.578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,None,inverse_volatility,10000000,107806406.45291454,97806406.45291454,9.819342419183258,0.5437893872669997,0.3211351751527513,-0.3133334999249492,1.5387138959147466,1.9333483329685548,0.969681146216439,0.5792188651436994
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.7,equal,10000000,112047113.91937995,102047113.91937995,10.260295579082735,0.5550761226184793,0.31877022193548094,-0.3226710196621482,1.5712607422253095,1.9865844829648394,0.966197834078037,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.7,alpha,10000000,112542385.47693558,102542385.47693558,10.31088483763609,0.5563477890448447,0.3189456694750541,-0.32444546468577773,1.5731942635579883,1.9888303458077983,0.9635553760618695,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.7,alpha_volatility,10000000,108287239.39963858,98287239.39963858,9.868377798799985,0.5450628984725587,0.32123887390158273,-0.3151012283027381,1.5409504558379674,1.9368281600230746,0.9729180031729294,0.578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.7,inverse_volatility,10000000,107806406.45291454,97806406.45291454,9.819342419183258,0.5437893872669997,0.3211351751527513,-0.3133334999249492,1.5387138959147466,1.9333483329685548,0.969681146216439,0.5792188651436994
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.75,equal,10000000,112047113.91937995,102047113.91937995,10.260295579082735,0.5550761226184793,0.31877022193548094,-0.3226710196621482,1.5712607422253095,1.9865844829648394,0.966197834078037,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.75,alpha,10000000,112542385.47693558,102542385.47693558,10.31088483763609,0.5563477890448447,0.3189456694750541,-0.32444546468577773,1.5731942635579883,1.9888303458077983,0.9635553760618695,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.75,alpha_volatility,10000000,108287239.39963858,98287239.39963858,9.868377798799985,0.5450628984725587,0.32123887390158273,-0.3151012283027381,1.5409504558379674,1.9368281600230746,0.9729180031729294,0.578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.75,inverse_volatility,10000000,107806406.45291454,97806406.45291454,9.819342419183258,0.5437893872669997,0.3211351751527513,-0.3133334999249492,1.5387138959147466,1.9333483329685548,0.969681146216439,0.5792188651436994
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.8,equal,10000000,112047113.91937995,102047113.91937995,10.260295579082735,0.5550761226184793,0.31877022193548094,-0.3226710196621482,1.5712607422253095,1.9865844829648394,0.966197834078037,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.8,alpha,10000000,112542385.47693558,102542385.47693558,10.31088483763609,0.5563477890448447,0.3189456694750541,-0.32444546468577773,1.5731942635579883,1.9888303458077983,0.9635553760618695,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.8,alpha_volatility,10000000,108287239.39963858,98287239.39963858,9.868377798799985,0.5450628984725587,0.32123887390158273,-0.3151012283027381,1.5409504558379674,1.9368281600230746,0.9729180031729294,0.578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.8,inverse_volatility,10000000,107806406.45291454,97806406.45291454,9.819342419183258,0.5437893872669997,0.3211351751527513,-0.3133334999249492,1.5387138959147466,1.9333483329685548,0.969681146216439,0.5792188651436994
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.85,equal,10000000,112047113.91937995,102047113.91937995,10.260295579082735,0.5550761226184793,0.31877022193548094,-0.3226710196621482,1.5712607422253095,1.9865844829648394,0.966197834078037,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.85,alpha,10000000,112542385.47693558,102542385.47693558,10.31088483763609,0.5563477890448447,0.3189456694750541,-0.32444546468577773,1.5731942635579883,1.9888303458077983,0.9635553760618695,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.85,alpha_volatility,10000000,108287239.39963858,98287239.39963858,9.868377798799985,0.5450628984725587,0.32123887390158273,-0.3151012283027381,1.5409504558379674,1.9368281600230746,0.9729180031729294,0.578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_6m,correlation_filtered,0.85,inverse_volatility,10000000,107806406.45291454,97806406.45291454,9.819342419183258,0.5437893872669997,0.3211351751527513,-0.3133334999249492,1.5387138959147466,1.9333483329685548,0.969681146216439,0.5792188651436994
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,top_n,None,equal,10000000,80341959.72940719,70341959.72940719,7.0651508409195145,0.4632620983952862,0.3276785345720804,-0.38359248831731785,1.348718499423411,1.775360369611709,1.0248248117103136,0.5534266764922623
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,top_n,None,alpha,10000000,80976094.31951585,70976094.31951585,7.1291794504799935,0.46537358286056096,0.3281085554630907,-0.3844636994279178,1.3518620573167086,1.7803982188375072,1.0223089469624917,0.5541635961680177
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,top_n,None,alpha_volatility,10000000,73345517.52511838,63345517.52511838,6.325129733999139,0.4378061848660877,0.3209184226907456,-0.3787383533954418,1.3145189894075147,1.722371432996234,0.9999949010324188,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,top_n,None,inverse_volatility,10000000,72784601.44722742,62784601.44722742,6.268807273444532,0.4357838860558638,0.32049507554374446,-0.37834307723608906,1.3113535652301809,1.7171155224831043,0.9994695272484844,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,None,equal,10000000,80341959.72940719,70341959.72940719,7.0651508409195145,0.4632620983952862,0.3276785345720804,-0.38359248831731785,1.348718499423411,1.775360369611709,1.0248248117103136,0.5534266764922623
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,None,alpha,10000000,80976094.31951585,70976094.31951585,7.1291794504799935,0.46537358286056096,0.3281085554630907,-0.3844636994279178,1.3518620573167086,1.7803982188375072,1.0223089469624917,0.5541635961680177
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,None,alpha_volatility,10000000,73345517.52511838,63345517.52511838,6.325129733999139,0.4378061848660877,0.3209184226907456,-0.3787383533954418,1.3145189894075147,1.722371432996234,0.9999949010324188,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,None,inverse_volatility,10000000,72784601.44722742,62784601.44722742,6.268807273444532,0.4357838860558638,0.32049507554374446,-0.37834307723608906,1.3113535652301809,1.7171155224831043,0.9994695272484844,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.7,equal,10000000,82468379.95357521,72468379.95357521,7.33951406483482,0.472215451727386,0.321591339087799,-0.3809326589878289,1.3872959794492272,1.8208651638772473,0.9779500165955762,0.5666912306558585
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.7,alpha,10000000,83103916.24678081,73103916.24678081,7.403172307883734,0.4742583342180806,0.32212658661838683,-0.38196455366402016,1.3899201088694066,1.8250309999043697,0.9784109913403995,0.5666912306558585
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.7,alpha_volatility,10000000,76506926.03182507,66506926.031825066,6.696514783306225,0.4508316991830754,0.31614074699347233,-0.36011053442441254,1.358531265280796,1.778788773239755,0.9810279868595845,0.5644804716285925
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.7,inverse_volatility,10000000,75954928.89467007,65954928.89467007,6.641585670679865,0.4489380235692162,0.31561369152198504,-0.35900412427274153,1.3560484905170742,1.7751365304210962,0.9864789803149285,0.5630066322770818
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.75,equal,10000000,80341959.72940719,70341959.72940719,7.0651508409195145,0.4632620983952862,0.3276785345720804,-0.38359248831731785,1.348718499423411,1.775360369611709,1.0248248117103136,0.5534266764922623
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.75,alpha,10000000,80976094.31951585,70976094.31951585,7.1291794504799935,0.46537358286056096,0.3281085554630907,-0.3844636994279178,1.3518620573167086,1.7803982188375072,1.0223089469624917,0.5541635961680177
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.75,alpha_volatility,10000000,73345517.52511838,63345517.52511838,6.325129733999139,0.4378061848660877,0.3209184226907456,-0.3787383533954418,1.3145189894075147,1.722371432996234,0.9999949010324188,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.75,inverse_volatility,10000000,72784601.44722742,62784601.44722742,6.268807273444532,0.4357838860558638,0.32049507554374446,-0.37834307723608906,1.3113535652301809,1.7171155224831043,0.9994695272484844,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.8,equal,10000000,80341959.72940719,70341959.72940719,7.0651508409195145,0.4632620983952862,0.3276785345720804,-0.38359248831731785,1.348718499423411,1.775360369611709,1.0248248117103136,0.5534266764922623
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.8,alpha,10000000,80976094.31951585,70976094.31951585,7.1291794504799935,0.46537358286056096,0.3281085554630907,-0.3844636994279178,1.3518620573167086,1.7803982188375072,1.0223089469624917,0.5541635961680177
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.8,alpha_volatility,10000000,73345517.52511838,63345517.52511838,6.325129733999139,0.4378061848660877,0.3209184226907456,-0.3787383533954418,1.3145189894075147,1.722371432996234,0.9999949010324188,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.8,inverse_volatility,10000000,72784601.44722742,62784601.44722742,6.268807273444532,0.4357838860558638,0.32049507554374446,-0.37834307723608906,1.3113535652301809,1.7171155224831043,0.9994695272484844,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.85,equal,10000000,80341959.72940719,70341959.72940719,7.0651508409195145,0.4632620983952862,0.3276785345720804,-0.38359248831731785,1.348718499423411,1.775360369611709,1.0248248117103136,0.5534266764922623
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.85,alpha,10000000,80976094.31951585,70976094.31951585,7.1291794504799935,0.46537358286056096,0.3281085554630907,-0.3844636994279178,1.3518620573167086,1.7803982188375072,1.0223089469624917,0.5541635961680177
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.85,alpha_volatility,10000000,73345517.52511838,63345517.52511838,6.325129733999139,0.4378061848660877,0.3209184226907456,-0.3787383533954418,1.3145189894075147,1.722371432996234,0.9999949010324188,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,momentum_3m,correlation_filtered,0.85,inverse_volatility,10000000,72784601.44722742,62784601.44722742,6.268807273444532,0.4357838860558638,0.32049507554374446,-0.37834307723608906,1.3113535652301809,1.7171155224831043,0.9994695272484844,0.5578481945467944
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,top_n,None,equal,10000000,90622556.95724262,80622556.95724262,8.134129288327136,0.4968527187124907,0.3340969454610456,-0.38934184327311716,1.3972228585575528,1.761498743631444,0.9581111366218954,0.576271186440678
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,top_n,None,alpha,10000000,92733088.32767801,82733088.32767801,8.349328326478101,0.5032223968240055,0.3344678758330152,-0.39109765019791487,1.4091036340683456,1.7787595444784667,0.9534143647292889,0.5777450257921887
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,top_n,None,alpha_volatility,10000000,85695769.17730065,75695769.17730065,7.622937692131936,0.48121503775635155,0.32490614422631836,-0.3819970106077114,1.3944455779473086,1.7537216342805513,0.936846432840607,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,top_n,None,inverse_volatility,10000000,83670770.57093689,73670770.57093689,7.416940531329271,0.4746985106511261,0.3242695714110709,-0.38030446497133685,1.382570297368885,1.7370244390432323,0.9385232777748895,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,None,equal,10000000,90622556.95724262,80622556.95724262,8.134129288327136,0.4968527187124907,0.3340969454610456,-0.38934184327311716,1.3972228585575528,1.761498743631444,0.9581111366218954,0.576271186440678
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,None,alpha,10000000,92733088.32767801,82733088.32767801,8.349328326478101,0.5032223968240055,0.3344678758330152,-0.39109765019791487,1.4091036340683456,1.7787595444784667,0.9534143647292889,0.5777450257921887
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,None,alpha_volatility,10000000,85695769.17730065,75695769.17730065,7.622937692131936,0.48121503775635155,0.32490614422631836,-0.3819970106077114,1.3944455779473086,1.7537216342805513,0.936846432840607,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,None,inverse_volatility,10000000,83670770.57093689,73670770.57093689,7.416940531329271,0.4746985106511261,0.3242695714110709,-0.38030446497133685,1.382570297368885,1.7370244390432323,0.9385232777748895,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.7,equal,10000000,90622556.95724262,80622556.95724262,8.134129288327136,0.4968527187124907,0.3340969454610456,-0.38934184327311716,1.3972228585575528,1.761498743631444,0.9581111366218954,0.576271186440678
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.7,alpha,10000000,92733088.32767801,82733088.32767801,8.349328326478101,0.5032223968240055,0.3344678758330152,-0.39109765019791487,1.4091036340683456,1.7787595444784667,0.9534143647292889,0.5777450257921887
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.7,alpha_volatility,10000000,85695769.17730065,75695769.17730065,7.622937692131936,0.48121503775635155,0.32490614422631836,-0.3819970106077114,1.3944455779473086,1.7537216342805513,0.936846432840607,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.7,inverse_volatility,10000000,83670770.57093689,73670770.57093689,7.416940531329271,0.4746985106511261,0.3242695714110709,-0.38030446497133685,1.382570297368885,1.7370244390432323,0.9385232777748895,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.75,equal,10000000,90622556.95724262,80622556.95724262,8.134129288327136,0.4968527187124907,0.3340969454610456,-0.38934184327311716,1.3972228585575528,1.761498743631444,0.9581111366218954,0.576271186440678
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.75,alpha,10000000,92733088.32767801,82733088.32767801,8.349328326478101,0.5032223968240055,0.3344678758330152,-0.39109765019791487,1.4091036340683456,1.7787595444784667,0.9534143647292889,0.5777450257921887
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.75,alpha_volatility,10000000,85695769.17730065,75695769.17730065,7.622937692131936,0.48121503775635155,0.32490614422631836,-0.3819970106077114,1.3944455779473086,1.7537216342805513,0.936846432840607,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.75,inverse_volatility,10000000,83670770.57093689,73670770.57093689,7.416940531329271,0.4746985106511261,0.3242695714110709,-0.38030446497133685,1.382570297368885,1.7370244390432323,0.9385232777748895,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.8,equal,10000000,90622556.95724262,80622556.95724262,8.134129288327136,0.4968527187124907,0.3340969454610456,-0.38934184327311716,1.3972228585575528,1.761498743631444,0.9581111366218954,0.576271186440678
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.8,alpha,10000000,92733088.32767801,82733088.32767801,8.349328326478101,0.5032223968240055,0.3344678758330152,-0.39109765019791487,1.4091036340683456,1.7787595444784667,0.9534143647292889,0.5777450257921887
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.8,alpha_volatility,10000000,85695769.17730065,75695769.17730065,7.622937692131936,0.48121503775635155,0.32490614422631836,-0.3819970106077114,1.3944455779473086,1.7537216342805513,0.936846432840607,0.5814296241709653
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.8,inverse_volatility,10000000,83670770.57093689,73670770.57093689,7.416940531329271,0.4746985106511261,0.3242695714110709,-0.38030446497133685,1.382570297368885,1.7370244390432323,0.9385232777748895,0.58069270449521
2021-01-01T00:00:00.000000,2021-01-01T00:00:00.000000,multi_horizon_momentum,correlation_filtered,0.85,equal,10000000,90622556.95724262,80622556.95724262,8.134129288327136,0.4968527187124907,0.3340969454610456,-0.38934184327311716,1.3972228585575528,1.761498743631444,0.9581111366218954,0.576271186440678
