Datetime,PortfolioValue
2022-12-21T00:00:00.000000,25780103.79853843
2022-12-22T00:00:00.000000,25430087.74686863
2022-12-23T00:00:00.000000,24549168.301849127
2022-12-26T00:00:00.000000,25002575.27960667
2022-12-27T00:00:00.000000,25677906.56338179
2022-12-28T00:00:00.000000,25884952.213461142
2022-12-29T00:00:00.000000,25702650.250755258
2022-12-30T00:00:00.000000,25902554.939618073
2023-01-02T00:00:00.000000,25905558.295113914
2023-01-03T00:00:00.000000,26055141.020746697
2023-01-04T00:00:00.000000,25753691.31439105
2023-01-05T00:00:00.000000,25787885.295325432
2023-01-06T00:00:00.000000,25973143.204279903
2023-01-09T00:00:00.000000,26466395.26276741
2023-01-10T00:00:00.000000,26513902.8963845
2023-01-11T00:00:00.000000,26680719.08542165
2023-01-12T00:00:00.000000,26538571.496878266
2023-01-13T00:00:00.000000,26743033.45250764
2023-01-16T00:00:00.000000,26659719.137434334
2023-01-17T00:00:00.000000,26718619.295722727
2023-01-18T00:00:00.000000,26725554.144122437
2023-01-19T00:00:00.000000,26694748.89871417
2023-01-20T00:00:00.000000,26578226.657841697
2023-01-23T00:00:00.000000,26296567.062010504
2023-01-24T00:00:00.000000,26562310.354466945
2023-01-25T00:00:00.000000,26329368.221110724
2023-01-27T00:00:00.000000,24626553.561044082
2023-01-30T00:00:00.000000,24366826.129969634
2023-01-31T00:00:00.000000,24758265.440935407
2023-02-01T00:00:00.000000,24374680.95978879
2023-02-02T00:00:00.000000,24091297.731620565
2023-02-03T00:00:00.000000,24645262.03568568
2023-02-06T00:00:00.000000,24837560.28094627
2023-02-07T00:00:00.000000,25043097.32467681
2023-02-08T00:00:00.000000,24961934.535373576
2023-02-09T00:00:00.000000,24806325.189389918
2023-02-10T00:00:00.000000,25524305.07976021
2023-02-13T00:00:00.000000,25733931.292809762
2023-02-14T00:00:00.000000,25656648.63352528
2023-02-15T00:00:00.000000,25641670.731937315
2023-02-16T00:00:00.000000,26161003.202436313
2023-02-17T00:00:00.000000,26350994.653683156
2023-02-20T00:00:00.000000,26110916.024243556
2023-02-21T00:00:00.000000,26700204.869152904
2023-02-22T00:00:00.000000,26127786.5859489
2023-02-23T00:00:00.000000,26317772.75970632
2023-02-24T00:00:00.000000,26066640.603557333
2023-02-27T00:00:00.000000,25978282.314071044
2023-02-28T00:00:00.000000,26299812.332665134
2023-03-01T00:00:00.000000,26489811.09339916
2023-03-02T00:00:00.000000,26328546.82219831
2023-03-03T00:00:00.000000,26380642.970612288
2023-03-06T00:00:00.000000,26553269.8733743
2023-03-08T00:00:00.000000,26674587.04304193
2023-03-09T00:00:00.000000,26529114.83152668
2023-03-10T00:00:00.000000,26558111.889051244
2023-03-13T00:00:00.000000,26178256.26642769
2023-03-14T00:00:00.000000,26038063.150019247
2023-03-15T00:00:00.000000,26022096.531974897
2023-03-16T00:00:00.000000,25851600.92676262
2023-03-17T00:00:00.000000,26108442.69077438
2023-03-20T00:00:00.000000,25632881.102177482
2023-03-21T00:00:00.000000,25884742.27723752
2023-03-22T00:00:00.000000,25846064.402960528
2023-03-23T00:00:00.000000,26124922.57485519
2023-03-24T00:00:00.000000,25643356.662653595
2023-03-27T00:00:00.000000,25634023.03799931
2023-03-28T00:00:00.000000,25650074.05984851
2023-03-29T00:00:00.000000,26206118.19666419
2023-03-31T00:00:00.000000,26110929.718187477
2023-04-03T00:00:00.000000,26340107.137071807
2023-04-05T00:00:00.000000,26430454.550087832
2023-04-06T00:00:00.000000,26871108.16814122
2023-04-10T00:00:00.000000,27050048.006450452
2023-04-11T00:00:00.000000,27202703.71693755
2023-04-12T00:00:00.000000,27602373.445184182
2023-04-13T00:00:00.000000,27434478.466462746
2023-04-17T00:00:00.000000,27498953.579382524
2023-04-18T00:00:00.000000,27558761.484624304
2023-04-19T00:00:00.000000,27386045.951553084
2023-04-20T00:00:00.000000,27183767.094846178
2023-04-21T00:00:00.000000,27173053.437112883
2023-04-24T00:00:00.000000,27169900.84565977
2023-04-25T00:00:00.000000,27019108.959051028
2023-04-26T00:00:00.000000,27043327.920541752
2023-04-27T00:00:00.000000,27261133.830040388
2023-04-28T00:00:00.000000,27460261.222418778
2023-05-02T00:00:00.000000,27424698.923518166
2023-05-03T00:00:00.000000,27674147.256656945
2023-05-04T00:00:00.000000,27631214.727345027
2023-05-05T00:00:00.000000,27816728.493256655
2023-05-08T00:00:00.000000,28120074.871209502
2023-05-09T00:00:00.000000,28377786.622035626
2023-05-10T00:00:00.000000,28205571.836031333
2023-05-11T00:00:00.000000,28754964.496883135
2023-05-12T00:00:00.000000,28889090.60377944
2023-05-15T00:00:00.000000,29126134.638967894
2023-05-16T00:00:00.000000,29057601.55639187
2023-05-17T00:00:00.000000,28950713.657795202
2023-05-18T00:00:00.000000,28919765.549765684
2023-05-19T00:00:00.000000,29080355.71278756
2023-05-22T00:00:00.000000,29476504.895240437
2023-05-23T00:00:00.000000,29642073.155603413
2023-05-24T00:00:00.000000,30168752.565596703
2023-05-25T00:00:00.000000,30546420.13873904
2023-05-26T00:00:00.000000,31264780.881743267
2023-05-29T00:00:00.000000,31368503.427677855
2023-05-30T00:00:00.000000,31988856.04142618
2023-05-31T00:00:00.000000,32225131.27041329
2023-06-01T00:00:00.000000,32335427.722488414
2023-06-02T00:00:00.000000,32202307.510673236
2023-06-05T00:00:00.000000,32215093.21151302
2023-06-06T00:00:00.000000,32049069.871871762
2023-06-07T00:00:00.000000,32090072.759188388
2023-06-08T00:00:00.000000,32130075.00659034
2023-06-09T00:00:00.000000,32219032.215880036
2023-06-12T00:00:00.000000,32468955.238260746
2023-06-13T00:00:00.000000,33028408.71027147
2023-06-14T00:00:00.000000,32707407.869734526
2023-06-15T00:00:00.000000,32808801.068783477
2023-06-16T00:00:00.000000,32737130.80318831
2023-06-19T00:00:00.000000,32384894.183105417
2023-06-20T00:00:00.000000,32269654.761317607
2023-06-21T00:00:00.000000,32455748.89190157
2023-06-22T00:00:00.000000,32131495.680187598
2023-06-23T00:00:00.000000,31687628.78894885
2023-06-26T00:00:00.000000,31955252.109744646
2023-06-27T00:00:00.000000,32305387.55493488
2023-06-28T00:00:00.000000,32335516.169400312
2023-06-30T00:00:00.000000,32277698.335218698
2023-07-03T00:00:00.000000,32123660.02631996
2023-07-04T00:00:00.000000,32058407.735538002
2023-07-05T00:00:00.000000,32422661.027075175
2023-07-06T00:00:00.000000,32777003.154949974
2023-07-07T00:00:00.000000,32671308.63686575
2023-07-10T00:00:00.000000,32271104.396946408
2023-07-11T00:00:00.000000,32741924.912508532
2023-07-12T00:00:00.000000,32965654.609063536
2023-07-13T00:00:00.000000,32858753.978243046
2023-07-14T00:00:00.000000,33160648.021576703
2023-07-17T00:00:00.000000,33126960.80248744
2023-07-18T00:00:00.000000,33450604.218524422
2023-07-19T00:00:00.000000,33229386.0359092
2023-07-20T00:00:00.000000,33002509.43851506
2023-07-21T00:00:00.000000,32587004.54916304
2023-07-24T00:00:00.000000,32385678.395126916
2023-07-25T00:00:00.000000,32302194.583430123
2023-07-26T00:00:00.000000,32460863.08841908
2023-07-27T00:00:00.000000,32651772.79285895
2023-07-28T00:00:00.000000,33082242.128265165
2023-07-31T00:00:00.000000,33141347.128687583
2023-08-01T00:00:00.000000,33632262.16414552
2023-08-02T00:00:00.000000,33386293.682331715
2023-08-03T00:00:00.000000,33622191.73842371
2023-08-04T00:00:00.000000,34172747.82226685
2023-08-07T00:00:00.000000,34474992.40535343
2023-08-08T00:00:00.000000,35049100.512022525
2023-08-09T00:00:00.000000,35163814.90481526
2023-08-10T00:00:00.000000,34989157.4586042
2023-08-11T00:00:00.000000,34750074.7432082
2023-08-14T00:00:00.000000,34442217.02554407
2023-08-16T00:00:00.000000,34845374.727304675
2023-08-17T00:00:00.000000,34823811.246219866
2023-08-18T00:00:00.000000,34938347.52536276
2023-08-21T00:00:00.000000,34954291.971773595
2023-08-22T00:00:00.000000,35148383.900810584
2023-08-23T00:00:00.000000,35189370.456320554
2023-08-24T00:00:00.000000,35300956.17318995
2023-08-25T00:00:00.000000,35661339.233778596
2023-08-28T00:00:00.000000,35899938.81658744
2023-08-29T00:00:00.000000,36986364.05723945
2023-08-30T00:00:00.000000,36712671.26141137
2023-08-31T00:00:00.000000,36700484.53753638
2023-09-01T00:00:00.000000,37747034.94362513
2023-09-04T00:00:00.000000,37232620.411409035
2023-09-05T00:00:00.000000,37010513.93236278
2023-09-06T00:00:00.000000,36755372.159346916
2023-09-07T00:00:00.000000,37108459.09174341
2023-09-08T00:00:00.000000,37547444.457804486
2023-09-11T00:00:00.000000,37733671.59242124
2023-09-12T00:00:00.000000,36771622.69852088
2023-09-13T00:00:00.000000,36798195.66471675
2023-09-14T00:00:00.000000,37014816.5824852
2023-09-15T00:00:00.000000,37225617.48898099
2023-09-18T00:00:00.000000,37082705.47798389
2023-09-20T00:00:00.000000,36809787.02600823
2023-09-21T00:00:00.000000,36379015.9492241
2023-09-22T00:00:00.000000,36660574.38046966
2023-09-25T00:00:00.000000,36640116.48591121
